Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
101,Junge Junge,I Don't Love You (I'm Just Lonely) - Acoustic,0.2608695652173913,1.2079646017699108,-0.6883852691218129,Unknown,-0.09266453382084074,0.0,-0.18840579710144936,1.4710323312034372,-0.06712328767123288,-0.012600409513309194,0.8136729222520107,-0.14382810787108088,-25.7208797735859,0.0,0
102,Disturbed,The Sound of Silence,1.2608695652173914,-0.9867256637168141,-1.1869688385269122,6.0,-0.5378199268738575,-1.0,-0.39337474120082827,0.860898870730429,-0.06838670273100077,-0.17010552842967402,-0.8190348525469168,-0.8121974199588762,0.41079284527514953,0.0,8
103,Dio,Holy Diver,0.9565217391304348,-0.3185840707964604,0.237960339943343,10.0,-0.8358089579524677,-1.0,0.824016563146998,-0.18559075494600635,8.220574120931856,0.8757284611749883,-0.955764075067024,-0.6656672019531045,1.1588784205043783,0.0,8
104,"Julian Arcas, Andrea González Caballero",Bolero in A Minor,-0.13043478260869565,-0.9823008849557522,-1.804886685552408,9.0,-3.5965150822669103,-1.0,-0.18012422360248462,1.7221975238281604,15.933688159846435,-0.11970389037643725,-0.34450402144772113,-0.8760762516517836,-26.231762697922235,-1.0,7
105,Foo Fighters,Walk,1.0869565217391304,-1.3761061946902655,0.4702549575070823,9.0,0.4301873857404022,0.0,0.09316770186335399,-0.22048418538171274,-0.05912224064217782,1.0080327610647344,-0.7680965147453082,0.40406027601818006,0.48123762216424126,0.0,10
106,"Toumani Diabaté, Sidiki Diabaté",Lampedusa,-0.2608695652173913,0.5088495575221238,-1.5439093484419262,5.0,-2.2489716636197437,0.0,-0.08695652173913049,1.6389982712085995,14.293342640258265,-0.25074814931485273,-0.9450402144772116,-0.5649306399141965,-25.03080301708904,0.0,7
107,NUMI,◊ú◊ê ◊ë◊û◊ß◊®◊î,-1.565217391304348,1.4070796460176986,-0.7167138810198299,7.0,-1.286677330895795,0.0,4.84265010351967,0.8952308414991843,0.0,-0.22617735076389983,-0.6367292225201071,-0.05074752454713004,-0.08767298077392449,0.0,5
108,LOONY,royal flush,0.13043478260869565,1.3318584070796455,-0.7025495750708214,7.0,0.6502513711151737,0.0,1.5921325051759836,0.43717669030573436,-0.06837553442108017,-0.05670184280989137,0.4008042895442359,-0.8086894173278742,-0.8449202366340042,0.0,1
109,Wynton Kelly,Kelly Blue,-0.5217391304347826,0.19026548672566337,-1.348441926345609,5.0,-2.179501828153564,-1.0,0.03312629399585916,1.3974502535427538,-0.05739464270133496,-0.14490470940305564,-0.18364611260053618,0.15850009184804184,2.6925891603190584,0.0,2
110,Gerry Rafferty,Baker Street,1.0869565217391304,-0.21238938053097361,-0.9915014164305949,7.0,-1.5965493601462522,0.0,-0.360248447204969,0.02966958264007697,0.42020766076258614,0.8190266183650968,-0.1595174262734584,-0.1492797335814219,1.3267149280167672,0.0,10
111,Aaron Goldberg,Perhaps,-0.1308695652173912,-0.3274336283185843,-1.01699716713881,Unknown,-2.5202239488117004,0.0,-0.1366459627329193,1.2274579802473222,13.071808742692609,-0.05670184280989137,-0.054959785522788095,-0.48912933981997786,-24.68385441404602,-1.0,7
112,L7,Fake Friends (feat. Joan Jett),-0.34782608695652173,-0.672566371681416,0.5070821529745044,9.0,1.0193098720292506,0.0,0.9047619047619049,-0.21169818071356356,-0.06775674024954192,1.0647346038746257,-0.21581769436997306,0.5436692996438671,-0.23932737686204394,0.0,10
113,The Physics House Band,Teratology,-0.30434782608695654,-0.9646017699115044,0.5155807365439096,8.0,-0.22109232175502727,-1.0,-0.0020703933747412604,-0.2127374138120062,13.682575691475439,0.5985194518821861,-0.6957104557640749,-0.453622664541323,1.4513443801312278,0.0,10
114,Bare King,Grim Sleep,-0.9565217391304348,-1.1769911504424777,0.7818696883852693,7.0,-0.06409963436928681,0.0,1.5921325051759836,-0.22033742391664787,0.9838583020678824,1.2852417703575367,-1.1683646112600534,0.589794793697447,-0.0494429671419379,0.0,8
115,Chris Lane,"Big, Big Plans",1.173913043478261,0.12831858407079608,-0.3371104815864023,7.0,0.21080895795246807,0.0,-0.3995859213250519,-0.014232721110228946,0.0,-0.05670184280989137,-0.21581769436997306,0.7090431804310339,-25.68626760181117,0.0,4
116,"Asha Bhosle, Mohammed Rafi","Uden Jab Jab Zulfen Teri, Pt. 1",-1.1304347826086956,0.061946902654867304,-0.4192634560906513,6.0,-0.7526279707495429,0.0,0.5383022774327122,1.3478437936191083,14.904109589041095,-0.2595684359741692,1.148793565683646,0.40507949299880913,-24.81541012416529,0.0,3
117,Yoav Itzhak,◊§◊†◊ô ◊û◊ú◊ê◊ö,-0.6086956521739131,0.3053097345132741,0.38810198300283294,4.0,-0.3732861060329067,-1.0,-0.2753623188405799,-0.03393735309957902,-0.05025739464270133,-0.677902031816034,0.8833780160857909,-0.52307163554697,0.23933072773138597,0.0,9
118,Foals,My Number,1.0434782608695652,0.4159292035398228,0.04532577903682724,6.0,-0.44344149908592323,-1.0,-0.16356107660455496,-0.1529492762437667,-0.058773230957159056,3.0871003307607494,0.89142091152815,0.1899061964837015,0.3172295264958515,0.0,6
119,Keane,Fly To Me,-0.043478260869565216,-0.5663716814159294,-0.5722379603399432,7.0,-0.18247257769652644,0.0,-0.3022774327122154,-0.19339202923217982,-0.06474129657097984,-0.01890061426996379,-1.101072386058981,-0.0045746250525903615,1.1049032982507754,0.0,10
120,Biig Piig,Oh No,0.6956521739130435,0.6725663716814154,-0.8186968838526912,7.0,-0.488002742230347,0.0,2.0062111801242235,0.7513314024880393,13.717476659977313,-0.11340368561978265,-0.277479892761394,1.0920554406632026,-0.5605665671336978,0.0,1
121,Tall Juan,Atlantico,-0.7391304347826086,0.24336283185840676,-0.5354107648725211,9.0,-0.2981032906764166,0.0,-0.05175983436853007,0.19752695362185602,-0.0629264462088823,1.8585604032131042,0.08445040214477217,0.008058924963112725,-0.22160635501376566,0.0,1
122,Haunted Shores,Harrison Fjord,-0.43478260869565216,-0.46460176991150454,0.8073654390934846,5.0,0.21080895795246807,0.0,1.3436853002070395,-0.22057816180540385,16.160544455108628,0.17010552842967394,-1.1857908847184984,-0.3574607275550053,0.9505444858013097,0.0,8
123,Aukai,Akal Ki,-0.17391304347826086,0.47345132743362817,-0.5212464589235126,11.0,-1.147280621572212,-1.0,-0.30434782608695665,0.38313006248011167,13.036907774190732,-0.18837612222397235,-0.7439678284182304,0.35338385963248925,0.3677788154525309,-3.0,1
124,Axty,What I've Become,-0.21739130434782608,-0.23451327433628336,0.7223796033994335,8.0,0.7441727605118831,-1.0,1.2194616977225672,-0.21964822617432084,0.0,1.3167427941408096,-0.794906166219839,0.187915167963403,0.5579328679743243,0.0,10
125,Enslaved,Loke,-0.6086956521739131,-1.575221238938053,0.8243626062322947,11.0,-0.012911334552102324,0.0,1.4265010351966876,-0.22057810546368306,15.28802024256173,4.044731453772248,-1.1981233243967826,-0.9120806840605135,0.5358128783999994,0.0,8
126,Great Grandpa,Bloom,-0.30434782608695654,-1.3672566371681416,-0.6062322946175637,10.0,-0.448240402193784,0.0,-0.37888198757763986,0.37173864352980485,1.1705784835529185,-0.11970389037643725,-0.9584450402144771,-0.5329082645460635,0.5383461797177674,0.0,1
127,Richie Kotzen,The Damned,-0.21739130434782608,-0.2920353982300887,0.6798866855524079,11.0,0.7284049360146253,-1.0,0.2463768115942028,-0.10549661817415469,-0.06834202949131839,1.2222397227909907,0.17828418230563017,-0.6402815883192997,0.6863253181954492,0.0,2
128,Armor For Sleep,Car Underwater,0.34782608695652173,-0.48672566371681425,0.21246458923512768,2.0,0.44824040219378447,0.0,0.3312629399585922,-0.18142037066430175,0.0,-0.012600409513309194,-0.08713136729222512,0.6495967574678387,0.21431302910816052,0.0,10
129,Jake Bugg,Lightning Bolt,0.782608695652174,0.026548672566371702,0.396600566572238,9.0,0.5618144424131628,0.0,0.6542443064182196,0.0009115785868649202,0.0,0.13860450464640095,0.5375335120643433,-0.09502420640328997,-0.8823578234668897,0.0,6
130,Calum Scott,Dancing On My Own,1.6521739130434783,0.6017699115044247,-1.4872521246458923,1.0,-0.3956809872029247,0.0,-0.32298136645962744,1.4925839756326125,-0.06782130704127039,-0.19341628602929598,-0.668900804289544,-0.17511569890434192,0.5209659144859705,0.0,9
131,Amanar,Alghafiat,-0.2608695652173913,0.716814159292035,-0.2492917847025495,7.0,-0.010169104204753043,-1.0,-0.3126293995859214,0.870477574511256,-0.06832859261844516,-0.35344148684832255,1.081769436997319,0.35253056169521846,1.526119751183969,0.0,2
132,Jealous of the Birds,Young Neanderthal,-0.43478260869565216,0.0176991150442478,0.4759206798866857,2.0,0.5364488117001828,0.0,-0.20703933747412015,-0.19032466592532937,-0.06832806910391762,0.26460859977949286,0.014745308310991969,-0.23769088097086363,-0.2660899269857058,0.0,6
133,Scott Stevens,Neon On Ya,0.17391304347826086,0.6769911504424774,-0.4135977337110479,1.0,-0.13745429616087743,0.0,0.2318840579710144,-0.16480029845807087,-0.03804205566704475,-0.285399275476453,0.10321715817694378,-0.07217478386081769,0.09506793762584344,0.0,10
134,Sepultura,Tainted Love,0.0,-0.05752212389380535,0.7195467422096318,6.0,0.6680758683729434,0.0,1.136645962732919,-0.22026784869591537,-0.06779687636331908,-0.06930225232320056,-0.17292225201072384,0.40237738286411834,-0.32485538218029836,0.0,8
135,Jagwar Twin,Happy Face,0.8695652173913043,-0.6592920353982301,0.20113314447592087,9.0,0.5222806215722122,0.0,0.2670807453416148,-0.1692227390332057,0.0,-0.05670184280989137,-0.18364611260053618,1.3624797786165912,-0.47882281730902576,0.0,10
136,Jebediah,Leaving Home,0.30434782608695654,-0.10176991150442485,0.3201133144475924,6.0,0.09312157221206595,0.0,-0.2587991718426502,-0.15020035519444647,-0.06790506936567489,0.012600409513309194,-0.05764075067024118,0.03481929638474243,-0.3360084973728587,0.0,10
137,You Am I,Berlin Chair,0.13043478260869565,-1.2123893805309733,0.5184135977337112,7.0,-0.335808957952468,0.0,0.2670807453416148,-0.10901443457494607,-0.03333042491929151,-0.292329500708773,-0.15415549597855224,0.5418441901669262,-0.7131388324830783,0.0,10
138,"Rajery, Ballaké Sissoko, Driss El Maloumi",Kadiatou,-0.8260869565217391,-0.6902654867256637,-1.311614730878187,5.0,-1.0556444241316267,0.0,-0.17184265010351973,1.439955412983498,12.844952447430416,-0.11970389037643725,-0.9155495978552277,0.41335174244623923,-24.986092044858196,0.0,7
139,Apoorva Krishna,Blossom,-1.3043478260869565,-1.0442477876106195,-1.1104815864022661,8.0,-0.5890082266910417,0.0,-0.2815734989648034,1.5412344077088782,14.031585376494197,1.3608442274373915,-1.1831099195710453,-0.39126080695911897,1.276732766702368,0.0,6
140,Laura Cannell,Earthly Unearthly,-1.3043478260869565,-1.6504424778761062,-1.804886685552408,10.0,-3.367116087751371,0.0,-0.17391304347826098,1.5367089544179107,2.636419160631707,-0.3143802173570641,-1.1833780160857905,-1.1648547912086613,0.6830267508752692,0.0,6
141,Argonaut & Wasp,Dog Days,-0.08695652173913043,1.0398230088495573,-0.130311614730878,2.0,-0.016339122486288722,0.0,-0.33126293995859224,0.7672472305171573,0.4830294040659629,-0.18459599936997956,0.12466487935656846,-0.09604342338391908,0.07100625287791963,0.0,6
142,NEEDTOBREATHE,Brother - Acoustic,0.17391304347826086,-0.7035398230088495,-0.3909348441926343,9.0,0.25925502742230366,0.0,-0.30434782608695665,1.444638862221515,0.0,-0.11970389037643725,-0.17292225201072384,-0.9759832184739007,-25.42281728621264,0.0,0
143,Big Thief,Shark Smile - Edit,0.6521739130434783,0.6327433628318578,0.10764872521246469,6.0,-0.5247943327239488,-1.0,0.42857142857142855,-0.011877400557744158,11.117354506587557,-0.09450307134981886,0.49731903485254697,0.2603032763085384,-0.1666421155898977,0.0,6
144,Dudu Faruk,◊ì◊ï◊ì ◊î◊û◊ú◊ö (◊¢◊®◊ß ◊¢◊®◊ß ◊¢◊®◊ß),-0.5217391304347826,0.8716814159292032,-0.8385269121813029,9.0,-1.1776736745886651,0.0,4.345755693581781,-0.19171850795456133,0.1200593316464532,0.04410143329658218,0.012064343163538884,1.351339499991112,-0.25499479316993795,0.0,9
145,Saosin,It's Far Better To Learn,0.17391304347826086,-0.995575221238938,0.6827195467422097,2.0,0.5005712979890311,-1.0,0.8178053830227743,-0.21945391809178522,2.374661896867638,0.6678217042053866,-1.094101876675603,1.472626320685957,0.27409579003222856,0.0,10
146,Keb' Mo',Am I Wrong,0.34782608695652173,1.4911504424778756,-0.631728045325779,Unknown,-0.5076553930530162,0.0,0.11801242236024839,0.8416431972103448,-0.06836279556757699,-0.532367301937313,1.2962466487935655,-0.17563715875489608,-0.9743400570088816,0.0,2
147,The Felice Brothers,Plunder,-0.34782608695652173,-0.7168141592920354,0.3654390934844193,Unknown,0.15802102376599644,0.0,-0.23188405797101455,-0.1291230336063734,-0.0678736584940232,1.3923452512206644,0.9772117962466487,0.3557067262395044,0.1427487270871159,0.0,10
148,Moshe Peretz,◊©◊™◊ô◊ô◊ù ◊ë◊ú◊ô◊ú◊î,-0.9130434782608695,-0.420353982300885,0.06515580736543916,Unknown,0.42744515539305317,0.0,-0.26086956521739135,0.6080931543374691,0.0,-0.09450307134981886,-0.28820375335120635,0.9454304117755118,0.6379803304750854,0.0,9
149,Lucky Kilimanjaro,KIDS,0.08695652173913043,1.292035398230088,0.19263456090651576,11.0,0.2119515539305302,0.0,2.4824016563147002,0.9496782064335567,0.0,0.9387305087415342,0.7386058981233243,-0.09711004580550756,-0.6614328264739514,0.0,9
150,Little Walter,My Babe,0.5217391304347826,0.579646017699115,-1.0339943342776203,5.0,-0.813185557586837,0.0,0.07660455486542433,1.5306636858581097,0.0,1.203339108521027,1.0361930294906165,0.899281215001452,-0.6027250036789247,0.0,2
151,The 1975,Love It If We Made It,1.1304347826086956,-0.32300884955752235,0.13031161473087832,4.0,0.39225319926873875,0.0,-0.2380952380952382,-0.2188767050098635,-0.06792775499520111,-0.20979681839659794,-1.1190348525469167,1.4221632287845842,0.4529654173556625,0.0,9
152,Logic1000,Like My Way,0.13043478260869565,1.141592920353982,-0.3342776203966006,9.0,-0.23777422303473483,0.0,2.544513457556936,-0.14882689991502965,14.590000872524211,-0.3288706882973697,-0.8512064343163538,0.11725735821328903,0.4577788863816805,0.0,1
153,KRS-One,Step into a World (Rapture's Delight),0.6521739130434783,1.141592920353982,0.30311614730878217,Unknown,-0.1808729433272393,0.0,4.511387163561078,-0.19922923690802932,0.026524736061425712,-0.17640573318632854,0.3847184986595174,-0.5941323915452399,0.7765182447178718,0.0,5
154,Watain,Black Flames March,-0.4782608695652174,-1.247787610619469,0.5467422096317283,4.0,-0.1577925045703837,0.0,0.26086956521739135,-0.22054334283679233,13.595323270220748,0.0,-0.9101876675603217,-0.14411254051683783,1.422952785054415,0.0,8
155,The Tracks,Strange Moments,-0.9565217391304348,-0.9557522123893805,0.5835694050991503,7.0,0.2937614259597808,0.0,0.15527950310559008,-0.2203430576129618,-0.003839106535206347,-0.11970389037643725,0.6179624664879355,0.5946775541162739,-0.30706714221100495,0.0,1
156,Figueroa,Back to the Stars,-0.391304347826087,-0.5663716814159294,-0.36827195467422097,4.0,-0.12488574040219357,0.0,-0.34782608695652184,-0.21973552837198224,10.506587557804728,-0.15750511891636482,-1.1938337801608576,0.47310630077567184,1.3353239668970809,0.0,6
157,Freeds,Fruit Bats,-0.08695652173913043,1.557522123893805,-0.6600566572237959,10.0,-0.723606032906764,0.0,0.01449275362318839,1.0249030321261927,-0.06552656836227204,-0.06300204756654597,0.11126005361930304,-0.35829032277179623,-0.41605808792082105,0.0,6
158,Jungle,Keep Moving - The Blessed Madonna remix / Edit,0.43478260869565216,0.7433628318584067,0.10198300283286128,10.0,0.3454067641681903,-1.0,0.08074534161490671,-0.21811102431945495,9.267603175988134,0.6678217042053866,0.05495978552278825,0.14067564604727517,0.49327685216457057,0.0,1
159,iogi,oh yes,-0.43478260869565216,0.4823008849557521,0.40793201133144485,1.0,-0.05724405850091401,-1.0,-0.38302277432712223,-0.11226555330602278,0.7290812320041881,0.2583083950228383,1.312332439678284,0.5917621194972656,0.3351091573197954,0.0,6
160,Apate,Under My Skin,-0.8695652173913043,-0.7123893805309734,0.8243626062322947,Unknown,1.1066384826325408,0.0,4.656314699792961,-0.21912446979641578,0.25791815722886313,4.1455347298787215,-0.7278820375335119,0.945667438980309,-0.6420734880114387,0.0,8
161,Spank Rock,Bump - Switch Remix,-1.2173913043478262,1.0265486725663715,-0.016997167138810214,1.0,-0.7905621572212066,0.0,8.113871635610767,0.3990010569533349,0.17415583282436087,0.7560245707985509,0.012064343163538884,0.14091267325207238,1.8031537000438909,0.0,1
162,Creeper,All My Friends,-0.34782608695652173,-0.47345132743362844,-1.235127478753541,9.0,-0.4578382084095061,0.0,-0.2587991718426502,1.6229380905013417,0.0,-0.17640573318632854,-0.07640750670241278,-0.8914830199636167,-0.5102905481505078,0.0,10
163,D√©luge,Digue,-1.0,-1.2079646017699115,0.7025495750708216,5.0,0.3853976234003657,0.0,1.5300207039337475,-0.2171514023562929,4.957333566006456,4.032131044258938,-1.1335120643431633,1.4192003887246163,1.3073504868635668,-1.0,8
164,Born Ruffians,I Fall in Love Every Night,-0.043478260869565216,-1.0221238938053097,-0.30311614730878184,9.0,-0.5218235831809872,0.0,-0.12836438923395455,-0.20732076012065856,0.0,0.8757284611749883,-0.5321715817694369,-0.9386751364387852,0.36544554823126363,0.0,6
165,Sheryl Crow,Home,-0.2608695652173913,-0.265486725663717,-0.8215297450424929,Unknown,-1.5782678244972574,0.0,-0.3995859213250519,0.39673923903350916,4.3116656487217515,-0.25389825169318003,-0.48123324396782835,1.093098360364311,0.7832640384801401,0.0,10
166,Big Jesus,Lock & Key,-1.0869565217391304,-0.6946902654867256,0.3597733711048159,Unknown,0.7336608775137112,0.0,-0.06625258799171846,-0.22051151033753338,4.922432597504581,-0.01890061426996379,-0.3337801608579088,-0.9018174060927845,0.2955203277247867,0.0,10
167,Sentenced,Noose,0.043478260869565216,-0.06637168141592925,0.5495750708215299,7.0,0.36277422303473494,-1.0,0.4824016563146999,-0.21982564960748646,6.38827327458337,-0.2142069617262561,0.2801608579088471,0.3559200507238217,0.3410719547712388,0.0,8
168,"Luiz Bonfá, Panos Megarchiotis",Passeio No Rio - Arranged by Carlos Barbosa-Lima,-0.17391304347826086,0.11504424778761022,-1.5325779036827194,2.0,-2.2444012797074953,0.0,0.6376811594202898,1.680905034230521,15.968589128348311,-0.13230429988974643,-0.46246648793565676,-0.13617212915612403,-25.717273337791035,0.0,7
169,Redlight,Every,-0.020942028985507354,0.24778761061946872,0.6742209631728049,8.0,0.6168875685557588,-1.0,0.04968944099378881,-0.21077162047559675,15.776633801587993,-0.49204599149472356,0.7359249329758712,0.14110229501591057,0.09129296627742547,0.0,1
